latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust pcs/0.01cf
51.4946517944,0.0203965997,14:19:36,23/9/2016,88.00,87.00,88.00,62.00,62.01,63.00,16772.66
51.4946517944,0.0204133009,14:19:36,23/9/2016,87.00,87.42,88.00,62.00,62.67,63.00,16772.66
51.4946517944,0.0204333019,14:19:38,23/9/2016,88.00,87.45,88.00,62.00,62.02,63.00,16772.66
51.4946517944,0.0204499983,14:19:39,23/9/2016,88.00,88.00,88.00,63.00,62.25,63.00,16772.66
51.4946441650,0.0204700016,14:19:40,23/9/2016,88.00,88.00,88.00,63.00,62.73,63.00,16772.66
51.4946441650,0.0204883003,14:19:40,23/9/2016,88.00,88.00,88.00,63.00,62.72,63.00,16772.66
51.4946365356,0.0205316019,14:19:43,23/9/2016,88.00,88.00,88.00,62.00,62.18,63.00,732.00
51.4946212768,0.0205483007,14:19:44,23/9/2016,88.00,88.00,88.00,62.00,62.05,63.00,732.00
51.4946289062,0.0205583000,14:19:44,23/9/2016,88.00,88.00,88.00,63.00,62.44,63.00,732.00
51.4946289062,0.0205750012,14:19:46,23/9/2016,88.00,88.00,88.00,62.00,62.60,63.00,732.00
51.4946289062,0.0205900001,14:19:47,23/9/2016,88.00,88.00,88.00,62.00,62.15,63.00,732.00
51.4946289062,0.0206049990,14:19:48,23/9/2016,88.00,88.00,88.00,62.00,62.03,63.00,732.00
51.4946212768,0.0206183004,14:19:48,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,732.00
51.4946212768,0.0206333017,14:19:50,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,732.00
51.4946212768,0.0206516003,14:19:51,23/9/2016,87.00,87.40,88.00,62.00,62.00,62.00,732.00
51.4946212768,0.0206699991,14:19:52,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,732.00
51.4946212768,0.0206916022,14:19:52,23/9/2016,86.00,86.88,87.00,62.00,62.00,62.00,732.00
51.4946212768,0.0207150006,14:19:54,23/9/2016,86.00,86.00,87.00,62.00,61.86,62.00,732.00
51.4946212768,0.0207350015,14:19:55,23/9/2016,86.00,85.91,86.00,61.00,61.25,62.00,732.00
51.4946212768,0.0207550001,14:19:56,23/9/2016,86.00,86.00,86.00,61.00,61.62,62.00,732.00
51.4946136474,0.0207783007,14:19:56,23/9/2016,86.00,86.01,87.00,62.00,61.94,62.00,732.00
51.4946136474,0.0207999992,14:19:58,23/9/2016,85.00,85.92,86.00,62.00,61.44,62.00,732.00
51.4946136474,0.0208215999,14:19:59,23/9/2016,85.00,84.80,86.00,61.00,61.39,62.00,732.00
51.4946060180,0.0208400011,14:20:0,23/9/2016,85.00,84.46,85.00,61.00,61.00,61.00,732.00
51.4946060180,0.0208583021,14:20:0,23/9/2016,85.00,84.98,86.00,61.00,60.85,61.00,732.00
51.4945945739,0.0208816003,14:20:2,23/9/2016,85.00,85.00,86.00,60.00,60.63,61.00,732.00
51.4945945739,0.0209000015,14:20:3,23/9/2016,85.00,84.90,85.00,61.00,60.03,61.00,732.00
51.4945945739,0.0209200000,14:20:4,23/9/2016,86.00,85.77,86.00,61.00,60.83,61.00,732.00
51.4945869445,0.0209433007,14:20:4,23/9/2016,86.00,86.00,87.00,61.00,61.00,61.00,732.00
51.4945869445,0.0209615993,14:20:6,23/9/2016,87.00,86.07,87.00,61.00,61.00,61.00,732.00
51.4945793151,0.0209800004,14:20:7,23/9/2016,87.00,87.00,87.00,61.00,61.00,61.00,732.00
51.4945793151,0.0209983015,14:20:8,23/9/2016,87.00,87.00,87.00,61.00,61.23,62.00,732.00
51.4945716857,0.0210216021,14:20:8,23/9/2016,87.00,87.01,88.00,62.00,61.30,62.00,732.00
51.4945716857,0.0210416007,14:20:10,23/9/2016,87.00,87.38,88.00,62.00,61.81,62.00,732.00
51.4945640563,0.0210632991,14:20:11,23/9/2016,87.00,87.00,88.00,62.00,61.54,62.00,732.00
51.4945640563,0.0210833024,14:20:12,23/9/2016,87.00,87.00,87.00,62.00,61.73,62.00,732.00
51.4945716857,0.0211033010,14:20:12,23/9/2016,87.00,87.00,87.00,62.00,61.99,62.00,6026.06
51.4945716857,0.0211232995,14:20:14,23/9/2016,88.00,88.00,88.00,62.00,61.98,62.00,6026.06
51.4945640563,0.0211433005,14:20:15,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,6026.06
51.4945716857,0.0211582994,14:20:16,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,6026.06
51.4945716857,0.0211766004,14:20:16,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,6026.06
51.4945640563,0.0211950016,14:20:18,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,6026.06
51.4945640563,0.0212133002,14:20:19,23/9/2016,88.00,87.97,88.00,62.00,62.00,62.00,6026.06
51.4945564270,0.0212316012,14:20:20,23/9/2016,88.00,87.62,88.00,62.00,62.00,62.00,6026.06
51.4945564270,0.0212483024,14:20:20,23/9/2016,88.00,87.86,88.00,62.00,62.00,62.00,6026.06
51.4945564270,0.0212633013,14:20:22,23/9/2016,88.00,87.83,88.00,62.00,62.00,62.00,6026.06
51.4945564270,0.0212832999,14:20:23,23/9/2016,88.00,87.42,88.00,62.00,62.00,62.00,6026.06
51.4945487976,0.0213032984,14:20:24,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,6026.06
51.4945487976,0.0213216018,14:20:24,23/9/2016,88.00,87.95,88.00,62.00,62.00,62.00,6026.06
51.4945411682,0.0213400006,14:20:26,23/9/2016,87.00,87.20,88.00,62.00,62.00,62.00,6026.06
51.4945297241,0.0213633012,14:20:27,23/9/2016,88.00,87.74,88.00,62.00,62.00,62.00,6026.06
51.4945297241,0.0213866019,14:20:28,23/9/2016,88.00,87.89,88.00,62.00,62.00,62.00,6026.06
51.4945297241,0.0214083003,14:20:28,23/9/2016,87.00,87.14,88.00,62.00,62.00,62.00,6026.06
51.4945220947,0.0214316010,14:20:30,23/9/2016,87.00,87.01,88.00,62.00,62.00,62.00,6026.06
51.4945144653,0.0214482998,14:20:31,23/9/2016,87.00,87.00,87.00,61.00,61.99,62.00,6026.06
51.4945144653,0.0214700007,14:20:32,23/9/2016,87.00,86.99,87.00,61.00,61.58,62.00,6026.06
51.4945068359,0.0214916014,14:20:32,23/9/2016,87.00,87.00,87.00,62.00,61.95,62.00,6026.06
51.4945068359,0.0215149998,14:20:34,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,6026.06
51.4944992065,0.0215366005,14:20:35,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,6026.06
51.4944915771,0.0215583014,14:20:36,23/9/2016,87.00,87.00,88.00,62.00,62.00,62.00,6026.06
51.4944839477,0.0215733027,14:20:36,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,6026.06
51.4944839477,0.0215950012,14:20:38,23/9/2016,87.00,87.02,88.00,62.00,62.00,62.00,6026.06
51.4944725036,0.0216182994,14:20:39,23/9/2016,87.00,87.06,88.00,62.00,62.00,62.00,6026.06
51.4944725036,0.0216349983,14:20:40,23/9/2016,87.00,87.08,88.00,62.00,62.00,62.00,6026.06
51.4944648742,0.0216532993,14:20:40,23/9/2016,87.00,87.22,88.00,62.00,62.00,62.00,6026.06
51.4944648742,0.0216700029,14:20:42,23/9/2016,88.00,87.20,88.00,62.00,62.00,62.00,6026.06
51.4944648742,0.0216782999,14:20:43,23/9/2016,88.00,88.00,88.00,62.00,62.00,62.00,8889.85
51.4944648742,0.0216799998,14:20:44,23/9/2016,88.00,87.96,88.00,62.00,62.00,62.00,8889.85
51.4944648742,0.0216815996,14:20:44,23/9/2016,88.00,87.97,88.00,62.00,62.00,62.00,8889.85
51.4944648742,0.0216815996,14:20:46,23/9/2016,87.00,87.82,88.00,62.00,62.00,62.00,8889.85
51.4944572448,0.0216815996,14:20:47,23/9/2016,87.00,87.05,88.00,62.00,62.00,62.00,8889.85
51.4944496154,0.0216815996,14:20:48,23/9/2016,87.00,87.01,88.00,62.00,62.00,62.00,8889.85
51.4944343566,0.0216733002,14:20:48,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,8889.85
51.4944267272,0.0216700029,14:20:50,23/9/2016,87.00,87.01,88.00,62.00,61.94,62.00,8889.85
51.4944190979,0.0216683006,14:20:51,23/9/2016,87.00,87.02,88.00,62.00,61.95,62.00,8889.85
51.4944000244,0.0216666007,14:20:52,23/9/2016,85.00,86.28,87.00,61.00,61.16,62.00,8889.85
51.4943923950,0.0216616010,14:20:52,23/9/2016,85.00,85.01,86.00,61.00,60.99,61.00,8889.85
51.4943847656,0.0216532993,14:20:54,23/9/2016,86.00,85.23,86.00,61.00,60.67,61.00,8889.85
51.4943695068,0.0216465997,14:20:55,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,8889.85
51.4943618774,0.0216383004,14:20:56,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,8889.85
51.4943504333,0.0216316008,14:20:56,23/9/2016,86.00,86.00,86.00,61.00,61.00,62.00,8889.85
51.4943351745,0.0216249990,14:20:58,23/9/2016,86.00,86.00,87.00,62.00,61.64,62.00,8889.85
51.4943275451,0.0216200017,14:20:59,23/9/2016,87.00,86.41,87.00,62.00,62.00,62.00,8889.85
51.4943122863,0.0216216015,14:21:0,23/9/2016,86.00,86.30,87.00,61.00,61.69,62.00,8889.85
51.4943046569,0.0216165995,14:21:0,23/9/2016,86.00,86.01,87.00,62.00,61.37,62.00,8889.85
51.4942855834,0.0216115999,14:21:2,23/9/2016,86.00,86.19,87.00,62.00,61.58,62.00,8889.85
51.4942779541,0.0216066002,14:21:3,23/9/2016,86.00,86.21,87.00,62.00,61.61,62.00,8889.85
51.4942626953,0.0216016006,14:21:4,23/9/2016,87.00,86.26,87.00,62.00,61.92,62.00,8889.85
51.4942550659,0.0215950012,14:21:4,23/9/2016,86.00,86.03,87.00,61.00,61.14,62.00,8889.85
51.4942474365,0.0215883016,14:21:6,23/9/2016,86.00,86.00,87.00,61.00,61.00,61.00,8889.85
51.4942398071,0.0215815997,14:21:7,23/9/2016,86.00,85.96,86.00,61.00,61.00,61.00,8889.85
51.4942207336,0.0215766000,14:21:8,23/9/2016,86.00,85.78,86.00,61.00,61.00,61.00,8889.85
51.4942131042,0.0215733027,14:21:8,23/9/2016,86.00,86.03,87.00,61.00,61.01,62.00,8889.85
51.4942054748,0.0215666007,14:21:10,23/9/2016,86.00,86.04,87.00,61.00,61.01,62.00,8889.85
51.4941902160,0.0215649986,14:21:11,23/9/2016,86.00,86.07,87.00,61.00,61.00,62.00,8889.85
51.4941825866,0.0215600013,14:21:12,23/9/2016,87.00,86.26,87.00,62.00,61.89,62.00,8889.85
51.4941635131,0.0215565991,14:21:12,23/9/2016,87.00,86.81,87.00,62.00,62.00,62.00,8889.85
51.4941406250,0.0215500020,14:21:15,23/9/2016,87.00,87.00,88.00,62.00,62.00,62.00,164.00
51.4941253662,0.0215450000,14:21:16,23/9/2016,86.00,86.42,87.00,62.00,62.00,62.00,164.00
51.4941177368,0.0215400004,14:21:16,23/9/2016,86.00,86.10,87.00,62.00,62.00,62.00,164.00
51.4940910339,0.0215350008,14:21:18,23/9/2016,86.00,86.22,87.00,62.00,62.00,62.00,164.00
51.4940834045,0.0215333008,14:21:19,23/9/2016,86.00,86.24,87.00,62.00,62.00,62.00,164.00
51.4940681457,0.0215300011,14:21:20,23/9/2016,86.00,86.02,87.00,62.00,62.00,62.00,164.00
51.4940528869,0.0215266013,14:21:20,23/9/2016,86.00,86.01,87.00,62.00,62.00,62.00,164.00
51.4940414428,0.0215250015,14:21:22,23/9/2016,86.00,86.20,87.00,62.00,62.00,62.00,164.00
51.4940261840,0.0215182995,14:21:23,23/9/2016,87.00,86.85,87.00,62.00,62.00,62.00,164.00
51.4940185546,0.0215100026,14:21:24,23/9/2016,87.00,86.99,87.00,62.00,62.00,62.00,164.00
51.4940109252,0.0215016007,14:21:24,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939956665,0.0215016007,14:21:26,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939842224,0.0215050005,14:21:27,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939689636,0.0215100026,14:21:28,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939613342,0.0215083003,14:21:28,23/9/2016,86.00,86.03,87.00,62.00,61.41,62.00,164.00
51.4939537048,0.0215000009,14:21:30,23/9/2016,87.00,86.70,87.00,62.00,62.00,62.00,164.00
51.4939460754,0.0214950013,14:21:31,23/9/2016,87.00,86.98,87.00,62.00,62.00,62.00,164.00
51.4939460754,0.0214950013,14:21:32,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939460754,0.0214966011,14:21:32,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939460754,0.0214983010,14:21:34,23/9/2016,87.00,87.00,87.00,62.00,62.00,62.00,164.00
51.4939460754,0.0215000009,14:21:35,23/9/2016,87.00,86.61,87.00,62.00,62.00,62.00,164.00
51.4939460754,0.0215033006,14:21:36,23/9/2016,86.00,86.42,87.00,62.00,61.99,62.00,164.00
51.4939384460,0.0215165996,14:21:36,23/9/2016,86.00,86.03,87.00,62.00,62.00,62.00,164.00
51.4939384460,0.0215350008,14:21:38,23/9/2016,86.00,86.03,87.00,62.00,62.00,62.00,164.00
51.4939384460,0.0215500020,14:21:39,23/9/2016,86.00,86.03,87.00,62.00,62.00,62.00,164.00
51.4939308166,0.0215683007,14:21:40,23/9/2016,86.00,86.02,87.00,62.00,62.00,62.00,164.00
51.4939308166,0.0215883016,14:21:40,23/9/2016,86.00,86.56,87.00,62.00,62.00,62.00,164.00
51.4939193725,0.0216066002,14:21:42,23/9/2016,86.00,86.40,87.00,62.00,61.94,62.00,164.00
51.4939193725,0.0216233015,14:21:43,23/9/2016,86.00,86.00,87.00,61.00,61.31,62.00,164.00
51.4939193725,0.0216433024,14:21:44,23/9/2016,86.00,86.00,87.00,61.00,61.01,62.00,164.00
51.4939193725,0.0216650009,14:21:44,23/9/2016,86.00,86.00,86.00,61.00,61.00,62.00,164.00
51.4939117431,0.0216866016,14:21:46,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4939117431,0.0217066025,14:21:47,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4939117431,0.0217250013,14:21:48,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4939041137,0.0217483019,14:21:48,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4939041137,0.0217683029,14:21:50,23/9/2016,86.00,86.00,87.00,61.00,61.00,61.00,13752.95
51.4938964843,0.0217916011,14:21:51,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4938964843,0.0218116021,14:21:52,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4938964843,0.0218316006,14:21:52,23/9/2016,86.00,85.99,86.00,61.00,61.00,61.00,13752.95
51.4938888549,0.0218532991,14:21:54,23/9/2016,86.00,85.98,86.00,61.00,60.98,61.00,13752.95
51.4938964843,0.0218750000,14:21:55,23/9/2016,86.00,85.74,86.00,61.00,60.93,61.00,13752.95
51.4938964843,0.0218950009,14:21:56,23/9/2016,85.00,85.63,86.00,61.00,60.98,61.00,13752.95
51.4938964843,0.0219115996,14:21:56,23/9/2016,86.00,85.77,86.00,61.00,61.00,61.00,13752.95
51.4938888549,0.0219333004,14:21:58,23/9/2016,86.00,85.92,86.00,60.00,60.46,61.00,13752.95
51.4938888549,0.0219533014,14:21:59,23/9/2016,86.00,85.86,86.00,61.00,60.82,61.00,13752.95
51.4938888549,0.0219732999,14:22:0,23/9/2016,86.00,85.95,86.00,61.00,60.99,61.00,13752.95
51.4938812255,0.0219933009,14:22:0,23/9/2016,86.00,85.93,86.00,61.00,61.00,61.00,13752.95
51.4938812255,0.0220099997,14:22:2,23/9/2016,86.00,85.87,86.00,61.00,61.00,61.00,13752.95
51.4938888549,0.0220232987,14:22:3,23/9/2016,85.00,85.34,86.00,61.00,61.00,61.00,13752.95
51.4938964843,0.0220400023,14:22:4,23/9/2016,85.00,85.00,85.00,60.00,60.68,61.00,13752.95
51.4938964843,0.0220583009,14:22:4,23/9/2016,85.00,85.00,86.00,61.00,60.31,61.00,13752.95
51.4939041137,0.0220800018,14:22:6,23/9/2016,85.00,85.02,86.00,61.00,60.95,61.00,13752.95
51.4939041137,0.0221033024,14:22:7,23/9/2016,85.00,85.02,86.00,61.00,60.76,61.00,13752.95
51.4939041137,0.0221300005,14:22:8,23/9/2016,85.00,85.07,86.00,61.00,60.99,61.00,13752.95
51.4939041137,0.0221533012,14:22:8,23/9/2016,86.00,85.51,86.00,61.00,61.00,61.00,13752.95
51.4939041137,0.0221715998,14:22:10,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,13752.95
51.4938964843,0.0221900010,14:22:11,23/9/2016,84.00,85.33,86.00,60.00,60.85,61.00,13752.95
51.4938964843,0.0222049999,14:22:12,23/9/2016,84.00,84.00,84.00,60.00,59.99,60.00,13752.95
51.4938964843,0.0222166013,14:22:12,23/9/2016,85.00,84.40,85.00,60.00,60.00,61.00,13752.95
51.4939041137,0.0222300004,14:22:14,23/9/2016,85.00,85.00,85.00,61.00,60.84,61.00,13752.95
51.4939041137,0.0222449994,14:22:15,23/9/2016,85.00,85.00,85.00,61.00,60.53,61.00,13752.95
51.4939041137,0.0222583031,14:22:16,23/9/2016,85.00,85.00,85.00,61.00,60.90,61.00,14017.32
51.4939041137,0.0222749996,14:22:16,23/9/2016,85.00,85.00,86.00,61.00,61.00,61.00,14017.32
51.4939041137,0.0222950005,14:22:18,23/9/2016,85.00,85.00,85.00,61.00,61.00,61.00,14017.32
51.4939117431,0.0223115992,14:22:19,23/9/2016,85.00,85.00,86.00,61.00,61.00,61.00,14017.32
51.4939041137,0.0223266005,14:22:20,23/9/2016,86.00,85.99,86.00,61.00,61.00,61.00,14017.32
51.4939117431,0.0223416018,14:22:20,23/9/2016,86.00,86.00,86.00,61.00,61.00,61.00,14017.32
51.4939117431,0.0223533010,14:22:22,23/9/2016,86.00,86.00,86.00,61.00,61.00,62.00,14017.32
51.4939117431,0.0223682999,14:22:23,23/9/2016,84.00,85.50,86.00,60.00,60.99,62.00,14017.32
51.4939117431,0.0223783016,14:22:24,23/9/2016,84.00,83.45,84.00,60.00,59.99,60.00,14017.32
51.4939117431,0.0223916006,14:22:24,23/9/2016,84.00,83.91,85.00,60.00,60.51,61.00,14017.32
51.4939041137,0.0224082994,14:22:26,23/9/2016,84.00,84.00,85.00,61.00,60.69,61.00,14017.32
51.4938888549,0.0224216008,14:22:27,23/9/2016,85.00,84.73,85.00,61.00,60.97,61.00,14017.32
51.4938812255,0.0224383020,14:22:28,23/9/2016,85.00,85.00,86.00,61.00,61.00,61.00,14017.32
51.4938735961,0.0224533009,14:22:28,23/9/2016,85.00,85.17,86.00,61.00,61.00,62.00,14017.32
51.4938621520,0.0224682998,14:22:30,23/9/2016,86.00,85.50,86.00,61.00,61.16,62.00,14017.32
51.4938621520,0.0224833011,14:22:31,23/9/2016,86.00,86.00,87.00,62.00,61.47,62.00,14017.32
51.4938545227,0.0225016021,14:22:32,23/9/2016,86.00,86.00,86.00,62.00,61.84,62.00,14017.32
51.4938468933,0.0225200033,14:22:32,23/9/2016,86.00,86.00,86.00,62.00,61.56,62.00,14017.32
51.4938392639,0.0225383019,14:22:34,23/9/2016,86.00,85.97,86.00,61.00,61.00,61.00,14017.32
51.4938392639,0.0225566005,14:22:35,23/9/2016,86.00,85.53,86.00,61.00,61.00,61.00,14017.32
51.4938316345,0.0225765991,14:22:36,23/9/2016,86.00,85.09,86.00,61.00,61.00,61.00,14017.32
51.4938240051,0.0225916004,14:22:36,23/9/2016,85.00,85.01,86.00,61.00,61.00,61.00,14017.32
51.4938163757,0.0226083016,14:22:38,23/9/2016,85.00,85.00,86.00,61.00,60.99,61.00,14017.32
51.4938087463,0.0226233005,14:22:39,23/9/2016,85.00,85.17,86.00,61.00,61.00,61.00,14017.32
51.4937973022,0.0226400017,14:22:40,23/9/2016,85.00,85.00,86.00,61.00,61.00,61.00,14017.32
51.4937820434,0.0226516008,14:22:40,23/9/2016,86.00,85.01,86.00,61.00,61.00,61.00,14017.32
51.4937744140,0.0226616001,14:22:42,23/9/2016,86.00,85.84,86.00,62.00,61.22,62.00,14017.32
51.4937744140,0.0226766014,14:22:43,23/9/2016,86.00,86.00,86.00,62.00,62.00,62.00,14017.32
51.4937667846,0.0226950025,14:22:44,23/9/2016,86.00,86.00,86.00,62.00,62.00,62.00,14017.32
51.4937667846,0.0227133011,14:22:44,23/9/2016,86.00,86.00,87.00,62.00,62.00,62.00,14017.32
51.4937591552,0.0227333021,14:22:46,23/9/2016,86.00,86.20,87.00,62.00,62.21,63.00,7738.29
51.4937591552,0.0227483010,14:22:47,23/9/2016,87.00,86.94,87.00,62.00,62.00,62.00,7738.29
51.4937591552,0.0227550005,14:22:48,23/9/2016,87.00,86.92,87.00,63.00,62.26,63.00,7738.29
51.4937515258,0.0227600002,14:22:48,23/9/2016,88.00,87.65,88.00,63.00,63.00,63.00,7738.29
51.4937515258,0.0227665996,14:22:50,23/9/2016,88.00,88.01,89.00,63.00,63.00,63.00,7738.29
51.4937515258,0.0227750015,14:22:51,23/9/2016,87.00,87.75,88.00,62.00,62.47,63.00,7738.29
51.4937400817,0.0227900004,14:22:52,23/9/2016,87.00,87.09,88.00,62.00,62.00,62.00,7738.29
51.4937324523,0.0228083014,14:22:52,23/9/2016,88.00,87.99,88.00,63.00,62.26,63.00,7738.29
51.4937248229,0.0228416013,14:22:54,23/9/2016,89.00,88.79,89.00,63.00,63.00,63.00,7738.29
51.4937171936,0.0228683018,14:22:55,23/9/2016,89.00,89.00,89.00,63.00,63.00,64.00,7738.29
51.4937095642,0.0228949999,14:22:56,23/9/2016,90.00,89.90,90.00,64.00,64.00,64.00,7738.29
51.4937019348,0.0229200005,14:22:56,23/9/2016,90.00,90.00,90.00,64.00,64.03,65.00,7738.29
51.4937019348,0.0229433012,14:22:58,23/9/2016,89.00,89.51,90.00,64.00,64.04,65.00,7738.29
51.4937019348,0.0229615998,14:22:59,23/9/2016,88.00,88.41,89.00,62.00,63.26,64.00,7738.29
51.4937095642,0.0229833006,14:23:0,23/9/2016,88.00,88.00,88.00,62.00,62.38,63.00,7738.29
51.4937095642,0.0230033016,14:23:0,23/9/2016,88.00,87.12,88.00,62.00,62.00,62.00,7738.29
51.4937019348,0.0230200004,14:23:2,23/9/2016,86.00,87.10,88.00,62.00,62.00,62.00,7738.29
51.4937019348,0.0230332994,14:23:3,23/9/2016,87.00,86.36,87.00,62.00,61.66,62.00,7738.29
51.4937019348,0.0230483031,14:23:4,23/9/2016,88.00,87.69,88.00,63.00,62.28,63.00,7738.29
51.4936943054,0.0230550003,14:23:4,23/9/2016,90.00,89.12,90.00,65.00,64.47,65.00,7738.29
51.4936943054,0.0230566000,14:23:6,23/9/2016,91.00,90.59,91.00,67.00,66.20,67.00,7738.29
51.4936943054,0.0230566000,14:23:7,23/9/2016,92.00,91.87,93.00,68.00,67.33,68.00,7738.29
51.4936943054,0.0230599999,14:23:8,23/9/2016,93.00,92.82,93.00,69.00,68.08,69.00,7738.29
51.4936866760,0.0230666017,14:23:8,23/9/2016,92.00,92.99,93.00,69.00,69.00,69.00,7738.29
51.4936943054,0.0230733013,14:23:10,23/9/2016,91.00,91.39,92.00,67.00,67.70,68.00,7738.29
51.4936943054,0.0230766010,14:23:11,23/9/2016,91.00,91.02,92.00,67.00,67.00,67.00,7738.29
51.4936943054,0.0230800008,14:23:12,23/9/2016,92.00,91.58,92.00,67.00,67.00,67.00,7738.29
51.4936943054,0.0230833005,14:23:12,23/9/2016,93.00,92.48,93.00,67.00,67.00,67.00,7738.29
51.4936866760,0.0231015992,14:23:14,23/9/2016,93.00,92.98,93.00,67.00,67.17,68.00,7738.29
51.4936943054,0.0231150007,14:23:15,23/9/2016,94.00,93.33,94.00,68.00,67.72,68.00,7738.29
51.4937019348,0.0231500005,14:23:16,23/9/2016,95.00,94.53,95.00,69.00,68.58,69.00,147.00
51.4937019348,0.0231650018,14:23:18,23/9/2016,96.00,96.00,97.00,70.00,70.00,70.00,147.00
51.4937019348,0.0231816005,14:23:19,23/9/2016,96.00,96.20,97.00,70.00,70.19,71.00,147.00
51.4937095642,0.0232016015,14:23:20,23/9/2016,96.00,96.00,96.00,70.00,70.00,70.00,147.00
51.4937095642,0.0232149982,14:23:20,23/9/2016,96.00,96.00,96.00,70.00,70.00,70.00,147.00
51.4937019348,0.0232416009,14:23:22,23/9/2016,96.00,96.00,96.00,70.00,70.00,70.00,147.00
51.4936943054,0.0232615995,14:23:23,23/9/2016,96.00,96.00,96.00,70.00,69.85,70.00,147.00
51.4936943054,0.0232965993,14:23:24,23/9/2016,96.00,96.21,97.00,69.00,69.67,70.00,147.00
51.4936866760,0.0233166003,14:23:24,23/9/2016,95.00,96.00,96.00,69.00,69.00,69.00,147.00
51.4936866760,0.0233382987,14:23:26,23/9/2016,96.00,95.99,96.00,69.00,68.99,69.00,147.00
51.4936752319,0.0233583021,14:23:27,23/9/2016,96.00,96.00,96.00,69.00,69.00,69.00,147.00
51.4936752319,0.0233783006,14:23:28,23/9/2016,96.00,96.00,96.00,68.00,68.40,69.00,147.00
51.4936752319,0.0234050011,14:23:28,23/9/2016,95.00,95.71,96.00,68.00,68.00,68.00,147.00
51.4936676025,0.0234316015,14:23:30,23/9/2016,95.00,95.01,96.00,68.00,68.00,68.00,147.00
51.4936676025,0.0234383010,14:23:31,23/9/2016,95.00,95.02,96.00,68.00,68.00,68.00,147.00
51.4936676025,0.0234416007,14:23:32,23/9/2016,95.00,95.35,96.00,68.00,68.00,68.00,147.00
51.4936599731,0.0234466028,14:23:32,23/9/2016,96.00,95.92,96.00,68.00,68.00,69.00,147.00
51.4936599731,0.0234549999,14:23:34,23/9/2016,96.00,95.98,96.00,68.00,68.00,69.00,147.00
51.4936599731,0.0234616017,14:23:35,23/9/2016,95.00,95.18,96.00,68.00,68.00,68.00,147.00
51.4936599731,0.0234650015,14:23:36,23/9/2016,95.00,95.04,96.00,68.00,68.00,68.00,147.00
51.4936599731,0.0234683012,14:23:36,23/9/2016,95.00,95.00,95.00,68.00,68.00,68.00,147.00
51.4936599731,0.0234700012,14:23:38,23/9/2016,93.00,94.44,95.00,67.00,67.54,68.00,147.00
51.4936599731,0.0234683012,14:23:39,23/9/2016,94.00,93.78,94.00,67.00,66.89,67.00,147.00
51.4936599731,0.0234666013,14:23:40,23/9/2016,94.00,94.00,95.00,67.00,67.00,67.00,147.00
51.4936599731,0.0234666013,14:23:40,23/9/2016,95.00,94.22,95.00,68.00,67.00,68.00,147.00
51.4936599731,0.0234666013,14:23:42,23/9/2016,95.00,95.00,95.00,68.00,67.80,68.00,147.00
51.4936599731,0.0234683012,14:23:43,23/9/2016,95.00,95.00,95.00,68.00,68.00,68.00,147.00
51.4936599731,0.0234683012,14:23:44,23/9/2016,95.00,95.00,95.00,68.00,68.00,68.00,147.00
